date,reportlink,city,state,country,shape,duration,description,post_date,images
8/27/22 21:01,https://nuforc.org/webreports/reports/171/S171432.html,Peoria,,,Cylinder,3 minutes,An object with a cylinder shape orange with two hanging legs reflecting an orange light.,9/9/22,
8/27/22 20:40,https://nuforc.org/webreports/reports/173/S173961.html,Whitesboro,NY,USA,Cylinder,5 minutes,"Cylinder shape coming over my roof, then rises and slowly hovers in sky",3/6/23,
8/26/22 02:07,https://nuforc.org/webreports/reports/171/S171401.html,Frostburg,MD,USA,Cylinder,Still occurring,Two objects one stationary the other moving toward and away from the first giving off a goldfish glow,9/9/22,
8/24/22 18:24,https://nuforc.org/webreports/reports/172/S172424.html,Alicante to Tenerife flight,,Spain,Cylinder,Several pictures,I took pictures of the horizon throw the plain window the a couple of weeks later when I was looking at my pictures I noticed these,12/22/22,Yes
8/23/22 21:30,https://nuforc.org/webreports/reports/171/S171369.html,Oakland,CA,USA,Cylinder,1/2 second to 1 second,Fast moving tic tac shaped craft flew over head illuminated only by city lights.,9/9/22,
8/19/22 22:10,https://nuforc.org/webreports/reports/171/S171302.html,Pine city township,MN,USA,Cylinder,20 to 30 seconds,Cylindrical formation of bright white light,9/9/22,Yes
8/19/22 21:48,https://nuforc.org/webreports/reports/171/S171238.html,Hooksett,NH,USA,Cylinder,2 minutes,Long cylindrical lighted object moving towards the east.,10/8/22,
8/19/22 21:45,https://nuforc.org/webreports/reports/171/S171281.html,Monhegan Island,NH,USA,Cylinder,25 seconds,Appeared below the Big Dipper and continued up towards it for about 25 seconds before vanishing.,9/9/22,Yes
8/19/22 21:43,https://nuforc.org/webreports/reports/171/S171247.html,Ajax,ON,Canada,Cylinder,40 seconds,"I looked up and noticed a cylinder/submarine with not lights surrounding it, it had a light glow around it that was noticeable to see",10/8/22,
8/18/22 03:30,https://nuforc.org/webreports/reports/171/S171325.html,Beech Island,SC,USA,Cylinder,Don't know,I saw it on my camera,10/8/22,
